_id,shiptocustomer2,shiptocustomer,shiptocustomername,storegrade,product,productdescription,gencat2,datasetgroup,msrpincltax,soldunits,inventory,netretailvalue,fileid,createdby,gencat_contrib,abc_gencat_level,store_contrib,abc_store_level
Ta75z9boiY6hCLR2k,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24640-0022,BLRMT_CONCEALED MARSHMALLOW,MT,D1,3499,11,2,33498.57,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010077329871782194,A,0.0033149709845966347,A
pLFWgLfu8bbwDG3tY,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54910-0000,BNG GRACE RAGLAN FLT SA_FLT1 INDGO STRIP,WT,D1,2599,13,3,33287,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.031213311793425725,A,0.0032940343174131964,A
D4QhTXGKD9xiEpafd,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,36087-0034,BLRMB_512CLASSIC5PKT BLR MB H118 TRUE N,MB,D1,2999,11,11,32989,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009905229006393476,A,0.0032645446599917066,A
dErBjJsd8T79WrFiD,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56721-0000,BLR_MB_502 CL5PKT BLR MB H118 MC ABEE,MB,D1,2999,11,6,32989,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009905229006393476,A,0.0032645446599917066,A
ZCHBxiGvTQnZaeM56,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24869-0023,BLRMT_CONVENTIONALTRUCKE GRFFI IND GRAPH,MT,D1,4699,7,6,32893,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009895157061108332,A,0.003255044636124381,A
RLz2NenAarxyPcvWw,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21831-0066,WB 312 SHAPING SLIM SEA LIGHT BNG,WB,D1,2799,12,24,32838,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.013773247104535296,A,0.003249601914117059,A
KSpwnwCSZMAFAsynd,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34226-0017,BLRMT CL LS 1PKT 4.5 WHITE,MT,D1,2699,12,4,32388,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009743238588610849,A,0.0032050705522389702,A
iCdAy9xWRW4fduiSz,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18259-0023,BLRMT_SAWTOOTH DENIM BLUE PLAID,MT,D1,2999,11,3,32139,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009668332252666546,A,0.0031804298653330945,A
tcJ742JH7K58nKLxp,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24639-0018,BLRMT_ESSMANDARINRUP&PKT 30'S INDIGO IND,MT,D1,2999,11,4,32042.8,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00963939253572742,A,0.0031709100497493785,A
9emJKvjPxbYtXb3dy,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17621-0055,BLRMT_WOVBARSTOW E1603,MT,D1,2999,12,19,31989,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009623207953904917,A,0.0031655860780403985,A
k3BqwySkfv8PbxExJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55718-0001,BLRMB_511STYDNMHAW CRS BLR MB H118 ROJA,MB,D1,3499,9,15,31491,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009455441712096061,A,0.003116304704228647,A
k9kmf8TpR5MsAkgq9,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0262,WB _711 _ SKINNY BLR WB H118 SOUTHPOLE,WB,D1,3499,9,17,31491,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.013208274699096198,A,0.003116304704228647,A
DSFEZo8fbhgJMHn4L,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28771-0123,BLRMT_NEWGRAPHIC SA T IND EMBROIDERY,MT,D1,1799,18,2,31482,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009470687824090612,A,0.0031154140769910853,A
tfrdA7S3iiEgNNgKv,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32973-0038,BLRWB_711RL BLR WB H118 AFTERSHOCK,WB,D1,4099,8,13,31152.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.013066255651968004,A,0.003082797328379934,A
2DQRcdkSfv8irYRko,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52172-0001,BNG AUBREY WESTERN DRESS MRBLE LT IND PA,WT,D1,3599,9,2,30951.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.029023213225674797,A,0.003062906653407721,A
3SXtAa4wxXzESjWt2,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56747-0002,BLRMB_512STYDNMHAW CRS BLR MB H118 ALEC,MB,D1,3499,9,12,30751.66,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009233448562452635,A,0.003043140666248767,A
dCytKvnJaW2jkf5sm,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21831-0068,WB 312 SHAPING SLIM BLR WB H118 RILEYS,WB,D1,3099,10,8,30641.59,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012852006539553495,A,0.003032248295133386,A
y3ibd3kjSParD3N33,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56495-0007,BLRWB_INNOVATION SSKINNY BLR WB H118 HU,WB,D1,4699,7,10,30544,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012811074351693954,A,0.003022590927120758,A
3ptfFo3x6jLRFFnPM,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21322-0023,WB 711 KNIT SKINNY BLR WB H217 BETTY,WB,D1,3499,10,33,30290,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012704539094840553,A,0.0029974554473051257,A
nKYZMMsfnQRaqRDaT,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21831-0058,WB 312 SHAPING SLIM BLR WB H118 SWAN,WB,D1,3099,10,8,30201.79,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012667541161741977,A,0.002988726310791201,A
LsPsGwNEc8XZRm6Ni,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28697-0023,BLRMT_RERVERSIBLEWOVEN RT DRSBLU PATTERN,MT,D1,2999,10,6,29990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009021851465741613,A,0.0029677678727197333,A
DevHukcJzLZYaHaxK,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23677-0113,BLRMB_513 BLR MB H217 JAMES DEAN,MB,D1,2999,10,12,29990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009004753642175888,A,0.0029677678727197333,A
WWPSPJQAeyrYPGXgp,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,59299-0000,BLR_MB_WT BOXER 511 BLR MB H118 BOXER ST,MB,D1,2499,12,3,29988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009004153125094049,A,0.002967569955555831,A
CzKhRnpNmCxjWfhqj,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,56734-0000,BLRMB_65504STYDNMHAW CRS BLR MB H118 RO,MB,D1,3499,9,12,29742,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00893028952402785,A,0.002943226144395809,A
GRQ54we83suSi97YM,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24639-0013,BLRMT_ESSMANDARINRUP&PKT 40COMP SANDY BE,MT,D1,2599,11,4,29689,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008931302039559944,A,0.0029379813395523893,A
ptgpETbGb3Mee2gyK,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34226-0019,BLRMT CL LS 1PKT 4.5 CAMEO BLUE,MT,D1,2699,12,3,29468.43,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008864948262374262,A,0.0029161540451313893,A
jbiRjggJsnAfA75b4,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52641-0010,BLR_WB_MILEHIGH BLR WB H118 SPREAD EAGL,WB,D1,2799,11,7,29390,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.012327051964257638,A,0.0029083927235489483,A
rsmXySL5pMLuFamZX,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18298-0490,BLR MB 511T SLIM BLR MB H118 HORIZON,MB,D1,2899,10,9,28990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008704495101256385,A,0.002868809290768425,A
Rqa7WSJuFbyvgd3WD,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21944-0071,WB 311 SHAPING SKINNY BLR WB H118 CROSS,WB,D1,3799,8,16,28920.57,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.01213015887124704,A,0.0028619385964235456,A
cgsAC7Qzzdc3LAsDP,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32864-0020,BNG MT LS SHRT_BINDING WIDE TWILL SNOW W,MT,D1,3199,9,4,28791,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008661157904306995,A,0.002849116532960115,A
As6kTQowJNHkBWGjz,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21264-0048,BLR MB LINE 8 65504 BLR MB H118 CRACKER,MB,D1,3499,9,6,28491,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008554666089337552,A,0.002819428958374722,A
dRPPTWd4nJDkJQxpR,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32873-0028,BNG MT LS STNDUP CLR SHR 20S AMS MOOD IN,MT,D1,2999,10,5,28491,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008570909306783737,A,0.002819428958374722,A
ickwaXyBwBmkiwsZe,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,65504-0367,65504 SKINNY STRAIGHT BLR MB H118 TRUE,MB,D1,2999,10,15,28457.21,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008544520353239882,A,0.0028160851478905877,A
qsbmQn3pvuGzNbNBx,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,65504-0362,65504 SKINNY STRAIGHT BLR MB H118 CALIF,MB,D1,2899,10,28,28449.63,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008542244393499713,A,0.002815335041839397,A
Y7npZx3K8cq6AgfxR,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18298-0478,BLR MB 511T SLIM BLR MB H217 PLUMMER,MB,D1,3499,8,9,27992,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00840483707741872,A,0.0027700486259810194,A
4av7xwxYQnsfvwJe8,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34121-0022,BLRWB_LINE8_711 BLR WB H118 SEA ISLAND,WB,D1,3499,8,18,27992,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011740688621418844,A,0.0027700486259810194,A
XnrnrwEbpxNvAoFEi,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,24475-0022,WB 721 HIGHRISE SKINNY BLR WB H118 SKIN,WB,D1,3499,8,10,27992,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011740688621418844,A,0.0027700486259810194,A
Bu3nvj4d2XrKmykkM,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0236,WB _711 _ SKINNY BLR WB H118 RILEYS,WB,D1,3099,9,18,27891,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011698326176764539,A,0.0027600538092039375,A
Sv9A5uPYTwvmA3KFZ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,23677-0115,BLRMB_513 BLR MB H118 ORBIT,MB,D1,3499,10,10,27590.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008284253247385449,A,0.002730306859469374,A
DMAgLx3QkCmzr3ywj,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,55880-0001,BLRMT NEW SWEAT 2 LS SWT MW/CNS RD GRAPH,MT,D1,2099,13,,27287,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008208711602057066,A,0.002700282825705347,A
5j2zXL3dHbJXLbEYd,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17474-0080,BLRMT_MFLPOLO_M03 TRI BLK P DK G PATTERN,MT,D1,2099,13,3,27287,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008208711602057066,A,0.002700282825705347,A
LXPGur2373F9PzBto,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,38943-0005,BLR_WB_711KNOTTED TAPRD BLR WB H118 DAR,WB,D1,3099,9,2,27164.59,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011393647925068166,B,0.0026881693056886877,A
5mv6xvhyKvuzE7kWm,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52172-0000,BNG AUBREY WESTERN DRESS MRBLE DK IND PA,WT,D1,3599,8,3,26993,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.025311410617957178,A,0.0026711890026116627,A
6xFZRM2xL7s3R2RFo,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32874-0058,BNG MT SLANT PKT SHRT 40CTNLIN REDAH PLA,MT,D1,2999,9,4,26991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008119666319167452,A,0.00267099108544776,A
fPB4oPMxtA7sRaWnJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17621-0115,BLRMT_WOVBARSTOW DENIM - SORT NO: 53938,MT,D1,2999,9,6,26991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008119666319167452,A,0.00267099108544776,A
EqtiqZPje7iwH5XNG,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18384-0069,BLR MB 511T SLIM- L8 BLR MB H118 STINKIN,MB,D1,2999,9,6,26991,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008104278277958298,A,0.00267099108544776,A
BQEXAchiioCFoQznB,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0084,WB _711 _ SKINNY BLR WB H216 LETO,WB,D1,2399,13,24,26938.84,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011298961569813618,B,0.0026658294058131797,A
smnhtsv9FprMj5ur5,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28697-0021,BLRMT_RERVERSIBLEWOVEN DBL CLOTH - 40S M,MT,D1,2999,12,4,26694.53,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.008030479646808385,A,0.0026416528346566554,A
SqDYipjFSysEc97xP,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52132-0000,BNG RUFFLE POPOVER TOP MYNA BLACK PRINT,WT,D1,1799,15,3,26645.53,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.024985587039717577,A,0.0026368038641410413,A
JZ8gWBMaDJhSSG25i,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21325-0114,WB_710_SUPERSKINNY BLR WB H118 NORTHPOL,WB,D1,3099,9,10,26391,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.011069180959126347,B,0.002611615936276975,A
PA3tR8dqrR7QQfwmt,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21983-0124,BLRMT_CLASSICNOBTNRUP 60S BLEACH MING GR,MT,D1,2699,10,5,26240,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007893743996700897,A,0.0025966731904023274,A
tCJ9L6g4pScK5YwJd,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18384-0051,BLR MB 511T SLIM- L8 BLR MB H216 L8 BLU,MB,D1,3499,11,13,26142.5,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0078495089059881,A,0.002587024728662075,A
9R5go3T5ikZbmpLnq,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,36545-0004,WT RT BF SHIRT Y/D SWFT DRS BLUE PLAID,WT,D1,2599,10,6,25990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.024370894749035196,A,0.0025719335449145004,A
MYkwgfSgTY8tMd5pZ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34226-0021,BLRMT CL LS 1PKT 4.5 JET BLACK COTTON LI,MT,D1,2699,10,5,25910.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007794590870888679,A,0.0025640564417911764,A
R55Hhz8xDz7FaZoTW,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32874-0038,BNG MT SLANT PKT SHRT 40S OXFORD GREEN G,MT,D1,2699,10,5,25910.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007794590870888679,A,0.0025640564417911764,A
ntmTbFJiZptnrQ4EX,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17465-0081,BLRMT_POLO_04 SSKO B WT PRINT,MT,D1,1799,16,4,25784,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007756566128465547,A,0.002551548077032531,A
eioXdXxSfSG6PxW5i,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,28491-0048,BLRMT_MFLCLARUPLS AOP MFL WHITE SAND PRI,MT,D1,1999,13,2,25564.41,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007690507163365106,A,0.002529817762021843,A
TvBeiLZJpS7KX9Zn7,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,59298-0000,BLR_MB_WT BULLDOG 511 BLR MB H118 BULLDO,MB,D1,1999,13,7,24987,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007502560161955615,A,0.0024726780872173382,A
69d32n5HxoW8E4LBx,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17080-0061,BLRMT-POLO-SMALL COLLAR SD TP P G ML PAT,MT,D1,1599,16,,24944.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007503990386863791,A,0.002468462451626213,A
ehd3omPcfnJAksMvW,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,19883-0159,BLRMT_RLSATIN WIN DOB GRN GB PATTERN,MT,D1,3499,7,6,24493,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00736819633045713,A,0.002423792547733392,A
NAnzqZW7TAjrHR4fF,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17067-0103,BLRMT-SUNSET POCKET TEE SSKO SS T IND PA,MT,D1,1799,14,6,24466.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007360194288143401,A,0.0024211602494534873,A
rHS4GbzNSeb2AraEq,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32864-0021,BNG MT LS SHRT_BINDING WIDE TWILL JET BL,MT,D1,3199,8,5,24312.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007313866674748129,A,0.002405920627832986,A
TNwLHcszo645QLaEk,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32874-0040,BNG MT SLANT PKT SHRT 40S INDIGO MDRS CH,MT,D1,2699,10,5,24292,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007307729770116548,A,0.0024039018727611793,A
xC5r5s9thbubzsQRv,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0257,WB _711 _ SKINNY BLR WB H118 AQUAMARINE,WB,D1,2399,10,24,23990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.010062129180760148,B,0.002374016381011884,A
bZbtxe9W2ThayJZzy,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,59298-0003,BLR_MB_WT BULLDOG 511 BLR MB H118 BULLDO,MB,D1,1999,12,8,23988,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007202601879577031,A,0.0023738184638479815,A
tpjp32qkd9qRrK4f5,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,36749-0004,BLRWB_311RL BLR WB H118 COLES,WB,D1,4099,6,17,23815.43,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009988909260331415,B,0.0023567411813606443,A
rnt4a9HBCeyLEoASu,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17465-0078,BLRMT_POLO_04 STH P INK BK PATTERN,MT,D1,1799,14,2,23736,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007140469036040111,A,0.0023488809011962515,A
vA9vdQJcLJEXHNjjx,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17080-0060,BLRMT-POLO-SMALL COLLAR SD TP P CEO BL P,MT,D1,1599,16,,23688.92,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007126306022802127,A,0.002344221931157984,A
xYAq8Swy7eTtJmxJB,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,65504-0378,65504 SKINNY STRAIGHT BLR MB H217 BERGH,MB,D1,2999,8,13,23638.99,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007097808646210717,A,0.0023392809291611556,A
zoauFghJqPFQ7Gyga,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32907-0012,BNG MT CL1PKT_TRIM SHRT GREEN GABLES,MT,D1,1799,13,2,23387,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.007035479834254722,A,0.002314344356095245,A
GNPCzE97JPhjaDvPo,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17080-0057,BLRMT-POLO-SMALL COLLAR SD TP P B WT PAT,MT,D1,1599,15,1,23345.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00702296536206483,A,0.002310227679086071,A
PS95m4oDS4jAnsDvA,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34231-0005,BLRMT_RAG HENLEY CUR RAW HLY NY BL PATTE,MT,D1,2099,11,2,23089,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006945832894048286,A,0.0022848546986737554,A
SqHqEg5f49FcjLWbL,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0221,WB _711 _ SKINNY BLR WB H118 GET CARTER,WB,D1,3499,7,19,22993,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009643957326103297,B,0.0022753546748064298,A
Dam9yardyrnzxT9i9,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17654-0020,BLRMT_WOVMASON WHITE OLD 5,MT,D1,2399,10,15,22990,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006916050856865611,A,0.002275057799060576,A
7677XjBmSRdbaJiGh,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,21306-0260,WB _711 _ SKINNY BLR WB H118 CROSSBILL,WB,D1,3799,6,20,22794,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.009560490727229963,B,0.0022556619169981193,A
3De4MtB4vavn9vwau,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18298-0503,BLR MB 511T SLIM BLR MB H118 MODERN,MB,D1,2899,8,11,22651.63,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006801345373248436,A,0.0022415731836857118,A
ANzfpfkXsrDv7w2oJ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17080-0067,BLRMT-POLO-SMALL COLLAR CRANBERRY HEATHE,MT,D1,1599,15,1,22645.73,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.0068124845746345055,A,0.0022409893280521988,A
6742CQ2k7E4wDNpzt,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32864-0026,BNG MT LS SHRT_BINDING FILAFIL JETB PLAI,MT,D1,3199,8,5,22592,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00679632105081809,A,0.002235672283443955,A
HXRzo5evHPKsCsM6F,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,65504-0355,65504 SKINNY STRAIGHT BLR MB H118 SUNCO,MB,D1,2499,9,21,22491,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006753114843820536,A,0.002225677466666873,A
n7vaxKmu3SFASjSzG,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32869-0048,BNG MT LS BUTRFLY C/SHRT INDIGO,MT,D1,3199,7,6,22393,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.00673645614779433,A,0.0022159795256356447,A
imaAFcQijYcs5RPcQ,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,52132-0002,BNG RUFFLE POPOVER TOP MANGO MOJITO,WT,D1,1799,13,1,22387,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.020992351702449057,A,0.0022153857741439367,A
TC4aJo5mESXbWwHi7,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17080-0058,BLRMT-POLO-SMALL COLLAR SD TP P NY BZR P,MT,D1,1599,15,1,22345.4,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006722136703653973,A,0.0022112690971347626,A
s2AP7mAipQau4gkgY,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,18298-0506,BLR MB 511T SLIM BLR MB H117 FLOYD,MB,D1,3999,6,18,21994,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006603886348983543,A,0.002176495051437073,A
eYmmQsev3xKTNvQmM,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,34255-0009,BLRMT LS POPOVR SHIRT 1 BUB SNWHT PRINT,MT,D1,2699,8,7,21592,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006495492392407233,A,0.002136713701492647,A
GNGj3Xc3effFhvBG5,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,32908-0027,BNG MT SS CL1PKT/TRIM SH WHITE,MT,D1,2399,9,3,21591,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006495191563748822,A,0.0021366147429106954,A
BhkDQuQT7swjbYTis,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,17654-0024,BLRMT_WOVMASON CASHMERE BLUE,MT,D1,2399,9,11,21591,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006495191563748822,A,0.0021366147429106954,A
7oCMAFjtqCaJKiysq,0020013371,20013371,PRAK BLR FORUM LEV,Platinum + Medium,54896-0005,BLRMT NEW POLO 2BTN BODY COLR BLOK POLO,MT,D1,1799,12,4,21588,kPvE24knGKZTJ4JMT,XiLrL66st5PPqjCAZ,0.006494289077773589,A,0.0021363178671648417,A
